experiment,condition,system,trial,run_id,loss_rate,ack_loss_rate,rtt_ms,jitter_ms,loss_schedule,seed,file_bytes,window_size,rto_s,completion_time_s,goodput_bytes_per_s,delivered_bytes,retransmission_count,retransmission_overhead,switch_count,handshake_count,gbn_residence_s,sr_residence_s,rtt_mean_ms,final_mode,integrity_success,status,error,wall_clock_s,started_utc,log_dir,sender_events_sha256,receiver_events_sha256
E1,loss00,gbn,0,E1_gbn_loss00_trial00,0.0,0.0,100.0,0.0,,2498852857,1048576,8,0.4,16.179544,64808.74862727899,1048576,0,0.0,0,0,16.176628,0.0,124.40594531249995,gbn,True,ok,,18.459,1789650359.074,C:\Users\Ishaan Gupta\Hybrid-ARQ\logs\experiments\E1_gbn_loss00_trial00,0e3073e5f45990ae9dbc915eb01786872edb447af10a64c93d84fba4f7b2fed5,97905c3d705bfe566814e959003b41c70b735ff8ce60062f16f5de3c868f2b6e
E1,loss00,sr,0,E1_sr_loss00_trial00,0.0,0.0,100.0,0.0,,2498852857,1048576,8,0.4,16.211992,64679.03512412294,1048576,0,0.0,0,0,0.0,16.207834,124.62328906249998,sr,True,ok,,18.509,1789650377.572,C:\Users\Ishaan Gupta\Hybrid-ARQ\logs\experiments\E1_sr_loss00_trial00,b796ce9319d05da21c1ec48892910fc75295aa3ed4082cd5dfdc217f68a11ece,e23ee992e604db52f104353b3905849734b7ca6521d877f921d10943a6033068
E1,loss00,hybrid,0,E1_hybrid_loss00_trial00,0.0,0.0,100.0,0.0,,2498852857,1048576,8,0.4,16.198222,64734.01833855592,1048576,0,0.0,0,0,16.195241000000003,0.0,124.50254492187497,gbn,True,ok,,18.482,1789650396.119,C:\Users\Ishaan Gupta\Hybrid-ARQ\logs\experiments\E1_hybrid_loss00_trial00,cd3f936770e0b9538c02c4edd6d0ebce8408a5f7e1111e2d54888955e09d3d49,7fb4547e86c78ecebf1cddbed2fb1da8f5007329e24e8483d7d391913a59750b
E1,loss00,fixed-hybrid,0,E1_fixed-hybrid_loss00_trial00,0.0,0.0,100.0,0.0,,2498852857,1048576,8,0.4,16.162702,64876.281205951826,1048576,0,0.0,0,0,16.15968,0.0,124.25429199218752,gbn,True,ok,,18.477,1789650414.638,C:\Users\Ishaan Gupta\Hybrid-ARQ\logs\experiments\E1_fixed-hybrid_loss00_trial00,42b9d175aef8e91638dead516a5bd751b59766dad037ba51f23d7d017c44749a,b6834f1ef4b72da8a88ed5f3fa15ca0071e2c0e795d3c15d0f0e58283c826530
E1,loss00,gbn,1,E1_gbn_loss00_trial01,0.0,0.0,100.0,0.0,,678752263,1048576,8,0.4,16.115671,65065.61222303434,1048576,0,0.0,0,0,16.11267,0.0,123.9206689453125,gbn,True,ok,,18.42,1789650433.157,C:\Users\Ishaan Gupta\Hybrid-ARQ\logs\experiments\E1_gbn_loss00_trial01,c4a4f1836812010629fa281eb7b60d1b259e981725bae538b82126746694d6c0,ecedb668b599b9eb9f23882effa964a04f953a348a1b61b67f112851206ca299
E1,loss00,sr,1,E1_sr_loss00_trial01,0.0,0.0,100.0,0.0,,678752263,1048576,8,0.4,16.182197,64798.12351808596,1048576,0,0.0,0,0,0.0,16.178952,124.45211523437501,sr,True,ok,,18.463,1789650451.623,C:\Users\Ishaan Gupta\Hybrid-ARQ\logs\experiments\E1_sr_loss00_trial01,4119c53459db986f76eb8b185c71c01a69e60a68e2baf2007241a5d9fbe3baff,5b296da1b8b7bf0996b361866b1ee10b00a1700662e2ff68e2fb77484cc9d00e
E1,loss00,hybrid,1,E1_hybrid_loss00_trial01,0.0,0.0,100.0,0.0,,678752263,1048576,8,0.4,16.216869,64659.583795121,1048576,0,0.0,0,0,16.213769,0.0,124.68673828125,gbn,True,ok,,18.499,1789650470.137,C:\Users\Ishaan Gupta\Hybrid-ARQ\logs\experiments\E1_hybrid_loss00_trial01,aea43ca7db05e4250a935dd45349703b2331091ed8e38a4594cceb872cda31cd,d527de528138495cd152b8cb0f7bc2a2df4d359b7cb50ac1bf16d1c1e4b8636a
E1,loss00,fixed-hybrid,1,E1_fixed-hybrid_loss00_trial01,0.0,0.0,100.0,0.0,,678752263,1048576,8,0.4,16.222193,64638.36301294159,1048576,0,0.0,0,0,16.218927,0.0,124.70178710937499,gbn,True,ok,,18.468,1789650488.687,C:\Users\Ishaan Gupta\Hybrid-ARQ\logs\experiments\E1_fixed-hybrid_loss00_trial01,432ceda7d2e6356949f0c6778b27f448c45d8de50baabefd14f3e6ba413a143a,ece128998acb4ff2ab56cdb53f156581082d3717bc1339d5ba6683ad6833774f
E1,loss00,gbn,2,E1_gbn_loss00_trial02,0.0,0.0,100.0,0.0,,4195520613,1048576,8,0.4,16.203996,64710.95154553235,1048576,0,0.0,0,0,16.20106,0.0,124.65629492187497,gbn,True,ok,,18.462,1789650507.18,C:\Users\Ishaan Gupta\Hybrid-ARQ\logs\experiments\E1_gbn_loss00_trial02,66e91325b16ce1689c3922190ac22438a2dbab24e109f84775b36e30588cf8b8,4121f16c1b21dfdf16020830beccd6e6bf394febb7a8135dfc5e13d0070b1652
E1,loss00,sr,2,E1_sr_loss00_trial02,0.0,0.0,100.0,0.0,,4195520613,1048576,8,0.4,16.22605,64622.99820350609,1048576,0,0.0,0,0,0.0,16.222331,124.80728515625,sr,True,ok,,18.472,1789650525.666,C:\Users\Ishaan Gupta\Hybrid-ARQ\logs\experiments\E1_sr_loss00_trial02,3563e4c2b676f9c5d70348a78997baa0c55d7e6ab92197c80f3ea1c5db19a867,124b35a9dd3fc713f0cd564d2312cc04b5fd565f2c404d1097804a270e86dd4c
E1,loss00,hybrid,2,E1_hybrid_loss00_trial02,0.0,0.0,100.0,0.0,,4195520613,1048576,8,0.4,16.191569,64760.617084113335,1048576,0,0.0,0,0,16.188317,0.0,124.4720859375,gbn,True,ok,,18.433,1789650544.161,C:\Users\Ishaan Gupta\Hybrid-ARQ\logs\experiments\E1_hybrid_loss00_trial02,dc5e66c6e3889a94794348f4426c26f5f4e86c7540bbf41c0f642447530548d9,850a5894a88e327a34c6057794fe10d713fd11ba0cb4240fe743811f40a31dea
E1,loss00,fixed-hybrid,2,E1_fixed-hybrid_loss00_trial02,0.0,0.0,100.0,0.0,,4195520613,1048576,8,0.4,16.219475,64649.19487221381,1048576,0,0.0,0,0,16.216596,0.0,124.73473730468748,gbn,True,ok,,18.457,1789650562.618,C:\Users\Ishaan Gupta\Hybrid-ARQ\logs\experiments\E1_fixed-hybrid_loss00_trial02,5556a3d954aff2f9eacea4d71dd35d7998b94642b601721ea53a13d7b2af0b0a,67978c772f619bbcb9d52fa0ae9a25fa04b892cd35e58fcf9c4d98d5da01d6c9
E1,loss00,gbn,3,E1_gbn_loss00_trial03,0.0,0.0,100.0,0.0,,1757465606,1048576,8,0.4,16.222423,64637.44657626053,1048576,0,0.0,0,0,16.219144999999997,0.0,124.68141699218752,gbn,True,ok,,18.475,1789650581.108,C:\Users\Ishaan Gupta\Hybrid-ARQ\logs\experiments\E1_gbn_loss00_trial03,d15dafe775fc2669b0b3d25b89849522c95e94e0e9fa49cbd1f19163d129e323,8b5ba11c4f0598b88da9c99731a76de459c7148427441482b25a2bf5e33e90bb
E1,loss00,sr,3,E1_sr_loss00_trial03,0.0,0.0,100.0,0.0,,1757465606,1048576,8,0.4,16.22326,64634.11176298722,1048576,0,0.0,0,0,0.0,16.220278,124.68029589843748,sr,True,ok,,18.469,1789650599.606,C:\Users\Ishaan Gupta\Hybrid-ARQ\logs\experiments\E1_sr_loss00_trial03,4688a55cac59f66666e794c3bf3e2e0fe97a2503e9cdf4520165ef8e43a49b92,b1d53fa94c27a42307fa8ab055a8f9a15c790484a8820bd475265ee8e446b7ec
E1,loss00,hybrid,3,E1_hybrid_loss00_trial03,0.0,0.0,100.0,0.0,,1757465606,1048576,8,0.4,16.213106,64674.59103764572,1048576,0,0.0,0,0,16.20999,0.0,124.63324121093748,gbn,True,ok,,18.457,1789650618.099,C:\Users\Ishaan Gupta\Hybrid-ARQ\logs\experiments\E1_hybrid_loss00_trial03,c4635e5de1616242727466271af675f28a2a381d944124426d98a124b583aa4d,9f8aaa41764a5ab7defc57d80ee310140875a9f0b0ba8480f3e5fad9e61cc5ea
E1,loss00,fixed-hybrid,3,E1_fixed-hybrid_loss00_trial03,0.0,0.0,100.0,0.0,,1757465606,1048576,8,0.4,16.209206,64690.15200374405,1048576,0,0.0,0,0,16.206184999999998,0.0,124.55429980468752,gbn,True,ok,,18.455,1789650636.578,C:\Users\Ishaan Gupta\Hybrid-ARQ\logs\experiments\E1_fixed-hybrid_loss00_trial03,15415372b87b25ba55af0460d19b68f68592e7a7864c05af29e89fad83491ad8,c95fbbe1dca979bccf30e0af0314f8307f5055d8fd24904199f6a56ff96ab3a4
E1,loss00,gbn,4,E1_gbn_loss00_trial04,0.0,0.0,100.0,0.0,,4278807304,1048576,8,0.4,16.173019,64834.89569881789,1048576,0,0.0,0,0,16.170186,0.0,124.367392578125,gbn,True,ok,,18.45,1789650655.058,C:\Users\Ishaan Gupta\Hybrid-ARQ\logs\experiments\E1_gbn_loss00_trial04,8288f099c9bc6948da846b52c25f94fd693037d007bafd45774d7f8f40bb912a,94fe6280bb316d453f0bf4186048cc75747113b71cdd684f70ccf45c60f66fcc
E1,loss00,sr,4,E1_sr_loss00_trial04,0.0,0.0,100.0,0.0,,4278807304,1048576,8,0.4,16.202303,64717.713278167925,1048576,0,0.0,0,0,0.0,16.199244,124.571150390625,sr,True,ok,,18.469,1789650673.564,C:\Users\Ishaan Gupta\Hybrid-ARQ\logs\experiments\E1_sr_loss00_trial04,201ce509e93769ab6f5d5c64ec980306fce2a3214cc39ea2476574dd998e8dbc,9d5154fafb022aaf15a2a2e8a23e36743a1a17cbf0efbfd0da791778a61f8d24
E1,loss00,hybrid,4,E1_hybrid_loss00_trial04,0.0,0.0,100.0,0.0,,4278807304,1048576,8,0.4,16.188222,64774.00668214211,1048576,0,0.0,0,0,16.184697,0.0,124.50422167968752,gbn,True,ok,,18.488,1789650692.058,C:\Users\Ishaan Gupta\Hybrid-ARQ\logs\experiments\E1_hybrid_loss00_trial04,a4f8936d41da9f21f30ddd22c80d48af85459a013ad1e6dd5f92b02373d3132c,0d1b8d4d8fb0a6f0d52525dc3cb50aa8980bd560f78a8aea148c75f6fa3cb811
E1,loss00,fixed-hybrid,4,E1_fixed-hybrid_loss00_trial04,0.0,0.0,100.0,0.0,,4278807304,1048576,8,0.4,16.168672,64852.32677117824,1048576,0,0.0,0,0,16.165480000000002,0.0,124.3691484375,gbn,True,ok,,18.43,1789650710.591,C:\Users\Ishaan Gupta\Hybrid-ARQ\logs\experiments\E1_fixed-hybrid_loss00_trial04,9f630aeb22ca7ad43c8d8a8726661fa104afa3220b850e6e5fde228e4bfa14f1,26efd0acfaf059f51f940018180be878051e20bc9b24941fa10fdc73e8a622dd
E2,loss01,gbn,0,E2_gbn_loss01_trial00,0.01,0.0,100.0,0.0,,3943874766,1048576,8,0.4,20.99322,49948.31664699365,1048576,80,0.07246376811594203,0,0,20.990128,0.0,124.58170762711865,gbn,True,ok,,23.291,1789650729.046,C:\Users\Ishaan Gupta\Hybrid-ARQ\logs\experiments\E2_gbn_loss01_trial00,157b785c75dc42a08f4172d7189a5219946981d114e9a96fbe58ca57b4832a53,9bb6b7a19523703d8d8154ae2d03f6963e7bd73bac03c715cf4df4505ef7a294
E2,loss01,sr,0,E2_sr_loss01_trial00,0.01,0.0,100.0,0.0,,3943874766,1048576,8,0.4,19.491291,53797.15484212923,1048576,13,0.01253616200578592,0,0,0.0,19.488127,124.61117507418395,sr,True,ok,,21.748,1789650752.384,C:\Users\Ishaan Gupta\Hybrid-ARQ\logs\experiments\E2_sr_loss01_trial00,f83d215d8a036317f7ebcb7212942033ee4064ccd95a360edcbb75bcefc29754,cb9e88f0aec10ff6e2fd8a0b9db52d3fc7cf2185241c4a460b83a0028258ab78
E2,loss01,hybrid,0,E2_hybrid_loss01_trial00,0.01,0.0,100.0,0.0,,3943874766,1048576,8,0.4,21.574236,48603.15795192006,1048576,59,0.05447830101569714,6,6,13.768385999999998,7.802351000000002,124.28582176165801,gbn,True,ok,,23.821,1789650774.157,C:\Users\Ishaan Gupta\Hybrid-ARQ\logs\experiments\E2_hybrid_loss01_trial00,1ff0a45f335f16068831f6b5d7ea77d11b1b2343968a50c6b2bde479ffaffa73,0622a344f24aedf07fe924d1d18a2abfcb80794a6d01eef88e933141b796de3a
E2,loss01,fixed-hybrid,0,E2_fixed-hybrid_loss01_trial00,0.01,0.0,100.0,0.0,,3943874766,1048576,8,0.4,21.845879,47998.80105533863,1048576,79,0.07162284678150499,0,6,21.842886999999997,0.0,124.29911005291004,gbn,True,ok,,24.118,1789650798.002,C:\Users\Ishaan Gupta\Hybrid-ARQ\logs\experiments\E2_fixed-hybrid_loss01_trial00,b41ad16702085ff445d859d600a5e19fc1c0d14177d926173631d652047941bd,042bdaa60ae8adf2866808af085f070e0a52f9ac301bce27fcf24cfd6c6a1058
E2,loss01,gbn,1,E2_gbn_loss01_trial01,0.01,0.0,100.0,0.0,,3083596271,1048576,8,0.4,19.927851,52618.61903724591,1048576,64,0.058823529411764705,0,0,19.924726,0.0,124.44652083333327,gbn,True,ok,,22.21,1789650822.157,C:\Users\Ishaan Gupta\Hybrid-ARQ\logs\experiments\E2_gbn_loss01_trial01,ea062170ffd67d1ce70966a5cee2dd27d4ab8302af1d7e865422193f1ab59e4c,9dbf30a4e9c05e746356eb320d7ed626c67f9780067a08cad95c6016bbe7ea4c
E2,loss01,sr,1,E2_sr_loss01_trial01,0.01,0.0,100.0,0.0,,3083596271,1048576,8,0.4,19.038274,55077.26173076403,1048576,9,0.008712487899322363,0,0,0.0,19.035364,124.3258088669951,sr,True,ok,,21.318,1789650844.424,C:\Users\Ishaan Gupta\Hybrid-ARQ\logs\experiments\E2_sr_loss01_trial01,773871a188a2bf3299b7a8501e3524265d5cc582635d8a342639c5ee0d55995e,826f3dc56f2423452dec6e15fd71212e78fb2e1019e8b2cde5739eb697d6bec7
E2,loss01,hybrid,1,E2_hybrid_loss01_trial01,0.01,0.0,100.0,0.0,,3083596271,1048576,8,0.4,20.816223,50373.019159143325,1048576,57,0.05272895467160037,6,6,14.418225999999999,6.3948360000000015,124.53133092037224,gbn,True,ok,,23.079,1789650865.779,C:\Users\Ishaan Gupta\Hybrid-ARQ\logs\experiments\E2_hybrid_loss01_trial01,5b3962031eb49cef1a68b287a5e0e79bc2bdbd5e178078667f648e2cb40f55c8,e05444604a03e1e88204da1af558091f897851ed64603597b1d4fb4f5bb56a4f
E2,loss01,fixed-hybrid,1,E2_fixed-hybrid_loss01_trial01,0.01,0.0,100.0,0.0,,3083596271,1048576,8,0.4,20.798521,50415.89255312914,1048576,64,0.058823529411764705,0,6,20.795376,0.0,124.42861666666667,gbn,True,ok,,23.06,1789650888.883,C:\Users\Ishaan Gupta\Hybrid-ARQ\logs\experiments\E2_fixed-hybrid_loss01_trial01,f0bd68c196c8530bc82f63273dbaeca6d05947499c33f08aff02589e86a609bd,9cb128a16607a5893d50e8757a5b497e0e4604fa47ff5d6152e89cb500117679
E2,loss01,gbn,2,E2_gbn_loss01_trial02,0.01,0.0,100.0,0.0,,1529731781,1048576,8,0.4,22.60432,46388.300997331484,1048576,112,0.09859154929577464,0,0,22.601181,0.0,124.4079437229437,gbn,True,ok,,24.948,1789650911.971,C:\Users\Ishaan Gupta\Hybrid-ARQ\logs\experiments\E2_gbn_loss01_trial02,e54c0272108db2384d48dc5ad36717c0cee14222f308351255ca0344a844e8c1,2b061f0971bb355e469139b71371b71a955b0a5db4ac10122badc6072ada279f
E2,loss01,sr,2,E2_sr_loss01_trial02,0.01,0.0,100.0,0.0,,1529731781,1048576,8,0.4,20.931189,50096.34187527522,1048576,13,0.01253616200578592,0,0,0.0,20.928078,124.41453656126482,sr,True,ok,,23.23,1789650936.96,C:\Users\Ishaan Gupta\Hybrid-ARQ\logs\experiments\E2_sr_loss01_trial02,f5e92ca3cc5fdfc4f40e42ef2ab88595cc943cae40eb831158a76b4ef49b5ba8,ae789313ab89f3008868b272657bfc97a1fa3bb99014510cc190f4a3ec1e6641
E2,loss01,hybrid,2,E2_hybrid_loss01_trial02,0.01,0.0,100.0,0.0,,1529731781,1048576,8,0.4,23.215094,45167.85501708501,1048576,77,0.06993642143505904,6,6,14.227758000000001,8.984058999999998,124.35388025210085,gbn,True,ok,,25.535,1789650960.237,C:\Users\Ishaan Gupta\Hybrid-ARQ\logs\experiments\E2_hybrid_loss01_trial02,856abd40395f556870be34e4029cc7cb4a9b8ffb1536a38d39b3b24761c2ac1b,a8a010a38b25dc4192ca9dd7ffd5cacb49db24e3a192a0c6452574cd312603b1
E2,loss01,fixed-hybrid,2,E2_fixed-hybrid_loss01_trial02,0.01,0.0,100.0,0.0,,1529731781,1048576,8,0.4,23.349789,44907.300875395485,1048576,112,0.09859154929577464,0,5,23.346755,0.0,124.41189502164501,gbn,True,ok,,25.641,1789650985.819,C:\Users\Ishaan Gupta\Hybrid-ARQ\logs\experiments\E2_fixed-hybrid_loss01_trial02,4f74afa8d2fd56674effed1dbe3582e5ab0deb12d0bf3eadd309dfbdf07c3dcf,41a988b09dd129d6f4213b397c3ea75d9cc4ac83c7bc485e0ebd6c7eee416cd8
E2,loss01,gbn,3,E2_gbn_loss01_trial03,0.01,0.0,100.0,0.0,,4256883744,1048576,8,0.4,19.108105,54875.98063753575,1048576,48,0.04477611940298507,0,0,19.105075999999997,0.0,124.3926465163934,gbn,True,ok,,21.371,1789651011.515,C:\Users\Ishaan Gupta\Hybrid-ARQ\logs\experiments\E2_gbn_loss01_trial03,3da4cd55575163bdc4911b310a2298d2deac42518b2b5fdcaa4ecafc6a62babc,bf6a409d3f369232542d0b0fc2e128123062b0abeaf9d45d2a461c423b84139a
E2,loss01,sr,3,E2_sr_loss01_trial03,0.01,0.0,100.0,0.0,,4256883744,1048576,8,0.4,18.374872,57065.75806351195,1048576,6,0.005825242718446602,0,0,0.0,18.371931,124.49154616895873,sr,True,ok,,20.651,1789651032.911,C:\Users\Ishaan Gupta\Hybrid-ARQ\logs\experiments\E2_sr_loss01_trial03,7b6ccef9c42b6679a9dffa423173eb892a664e0bd00f76bd4de5dfe9c85e683d,04ef49d827046d4ec8b3f6dc8cc6f0ab6edc38b12a283e8f896d0b9d27e6ee55
E2,loss01,hybrid,3,E2_hybrid_loss01_trial03,0.01,0.0,100.0,0.0,,4256883744,1048576,8,0.4,19.605929,53482.59702460414,1048576,48,0.04477611940298507,4,4,15.865797999999998,3.7370810000000008,124.37914651639343,gbn,True,ok,,21.896,1789651053.603,C:\Users\Ishaan Gupta\Hybrid-ARQ\logs\experiments\E2_hybrid_loss01_trial03,2869715b54f9bbe6664f9d2d60cf6610040fee4ea82e748e9016373fa5a00ec2,3049f757e7291544ef7ef5a0563ba4847c316cf154ee93e29f39e34bd13205dd
E2,loss01,fixed-hybrid,3,E2_fixed-hybrid_loss01_trial03,0.01,0.0,100.0,0.0,,4256883744,1048576,8,0.4,19.624579,53431.77043441289,1048576,48,0.04477611940298507,0,4,19.621353000000003,0.0,124.60004815573774,gbn,True,ok,,21.922,1789651075.536,C:\Users\Ishaan Gupta\Hybrid-ARQ\logs\experiments\E2_fixed-hybrid_loss01_trial03,ab7346f1b10b16087fea6ae6d4e1821ed76b38e207d878f8727e99f4e6916878,bc98c3ef27438bd863c041af6fe78bf23e9c0ee5baad79baba0f09e520328371
E2,loss01,gbn,4,E2_gbn_loss01_trial04,0.01,0.0,100.0,0.0,,763721644,1048576,8,0.4,22.066009,47519.96611621068,1048576,96,0.08571428571428572,0,0,22.062588,0.0,124.51079202586207,gbn,True,ok,,24.312,1789651097.499,C:\Users\Ishaan Gupta\Hybrid-ARQ\logs\experiments\E2_gbn_loss01_trial04,3b7e3cc978f51716601df747e510de42b0deb2754934afbecd2bdaae1bd56f3e,b24d663e9ac1239d2a9e89605549936e64025a36b2b1641d298df0347221c1f6
E2,loss01,sr,4,E2_sr_loss01_trial04,0.01,0.0,100.0,0.0,,763721644,1048576,8,0.4,20.029599,52351.322660029284,1048576,10,0.009671179883945842,0,0,0.0,20.026598000000003,124.81910355029585,sr,True,ok,,22.268,1789651121.835,C:\Users\Ishaan Gupta\Hybrid-ARQ\logs\experiments\E2_sr_loss01_trial04,9328aed6bc8c419baec5815f93d916698c3484c6b6220431fadcf1496d23eefc,a94d75f6471f81860421b8c2b61f11d6e6bb2659e6aa044089cfb866601d404f
E2,loss01,hybrid,4,E2_hybrid_loss01_trial04,0.01,0.0,100.0,0.0,,763721644,1048576,8,0.4,21.803481,48092.137214236565,1048576,54,0.05009276437847866,3,3,13.404387000000002,8.395727,124.52245257731954,sr,True,ok,,24.141,1789651144.132,C:\Users\Ishaan Gupta\Hybrid-ARQ\logs\experiments\E2_hybrid_loss01_trial04,18e16a5291f7cd984dce868bda2e4c287cf5cb6943299a82e89c12f3e40c52c4,8db0beb52c6426dee5c655e181a030b7797fb3058d694d552d60e8053ec9fc17
E2,loss01,fixed-hybrid,4,E2_fixed-hybrid_loss01_trial04,0.01,0.0,100.0,0.0,,763721644,1048576,8,0.4,23.084646,45423.09204135078,1048576,98,0.0873440285204991,0,5,23.081362,0.0,124.54327105831531,gbn,True,ok,,25.339,1789651168.314,C:\Users\Ishaan Gupta\Hybrid-ARQ\logs\experiments\E2_fixed-hybrid_loss01_trial04,ce40685538ea1c8fffbaebc36de671d50e900237e85bec6e2f11f55caa5d6318,90b5edadab050dc56f89f99b0d70b7d086d3e614eb9cfbafbfedc56db84740b0
E3,loss02,gbn,0,E3_gbn_loss02_trial00,0.02,0.0,100.0,0.0,,3152319487,1048576,8,0.4,30.10946,34825.466813420106,1048576,240,0.189873417721519,0,0,30.106526,0.0,124.64215985130112,gbn,True,ok,,32.341,1789651193.678,C:\Users\Ishaan Gupta\Hybrid-ARQ\logs\experiments\E3_gbn_loss02_trial00,496fbc31e532a09e9a831827542f3fc720d6679bd46255ae2bf7ae6729fceaaf,56d7a3adf6013a9fa80b4a4295ed539f4032e016303024907380b1cdeb33c5f0
E3,loss02,sr,0,E3_sr_loss02_trial00,0.02,0.0,100.0,0.0,,3152319487,1048576,8,0.4,24.544352,42721.68195762512,1048576,23,0.021967526265520534,0,0,0.0,24.541129,124.63075149700597,sr,True,ok,,26.821,1789651226.045,C:\Users\Ishaan Gupta\Hybrid-ARQ\logs\experiments\E3_sr_loss02_trial00,c6f7094479c3e4883e99b923acbecc53dc237d4e17400a33b6001dd71c9add9d,6f8e7a4386306b08cf941aef049f45f2d4e1f0a7febdb388596ce386ea7d7c25
E3,loss02,hybrid,0,E3_hybrid_loss02_trial00,0.02,0.0,100.0,0.0,,3152319487,1048576,8,0.4,25.731764,40750.25715298804,1048576,59,0.05447830101569714,2,2,5.521103999999999,20.207427,124.0138726708074,gbn,True,ok,,28.026,1789651252.909,C:\Users\Ishaan Gupta\Hybrid-ARQ\logs\experiments\E3_hybrid_loss02_trial00,c4c74002d2c7240fda9e2c877fc9f702c8ba09bafd87bc27ec92ec28fdf1dbc5,fc16634164d2346d47bbc07228aec3a03b67d4ff918c0ee4782da87f4bf2afeb
E3,loss02,fixed-hybrid,0,E3_fixed-hybrid_loss02_trial00,0.02,0.0,100.0,0.0,,3152319487,1048576,8,0.4,30.833227,34007.98755187058,1048576,236,0.1873015873015873,0,3,30.830254,0.0,124.51295314426635,gbn,True,ok,,33.132,1789651280.974,C:\Users\Ishaan Gupta\Hybrid-ARQ\logs\experiments\E3_fixed-hybrid_loss02_trial00,cc7bcc2a73c8baea9bf078fff94bc74bfb3f2f516b21bf98df9cce006874e9cf,f1ffed2774f8e70f9505e4208eb11df48781a3ed8ad18c613f871d7a9ce4767a
E3,loss02,gbn,1,E3_gbn_loss02_trial01,0.02,0.0,100.0,0.0,,1356513506,1048576,8,0.4,28.186143,37201.82644358258,1048576,192,0.15789473684210525,0,0,28.182759,0.0,124.46164084507046,gbn,True,ok,,30.496,1789651314.154,C:\Users\Ishaan Gupta\Hybrid-ARQ\logs\experiments\E3_gbn_loss02_trial01,2c8351dfa1b1ff2afa95ff920abab9b1e4570c473609df609d99b563e2b95ed0,6f69049ab88a5757fee934b5c1d8983b65f5bb6e28658f82c109e806546fbee1
E3,loss02,sr,1,E3_sr_loss02_trial01,0.02,0.0,100.0,0.0,,1356513506,1048576,8,0.4,23.052104,45487.21452931151,1048576,23,0.021967526265520534,0,0,0.0,23.048981,124.67880538922161,sr,True,ok,,25.339,1789651344.693,C:\Users\Ishaan Gupta\Hybrid-ARQ\logs\experiments\E3_sr_loss02_trial01,1c64093b4ef34950d8cf9d3c0784ea4cc856c3e2d5c2ef3925bc967cb0140e61,99fdf096f31aa361b8b2beeb8c6c4b9c52c97ebdcf93b7a1386b2417dbccd24e
E3,loss02,hybrid,1,E3_hybrid_loss02_trial01,0.02,0.0,100.0,0.0,,1356513506,1048576,8,0.4,24.446969,42891.861154648665,1048576,59,0.05447830101569714,3,3,6.749301000000001,17.694736,124.76829927760575,sr,True,ok,,26.695,1789651370.085,C:\Users\Ishaan Gupta\Hybrid-ARQ\logs\experiments\E3_hybrid_loss02_trial01,a0a9d4a958e9236bd929c57d03d215fb1aa5a04ff97200207c39af1b41654972,eeb59165f777053a674da9b3afd38607b52b4d67332503ac3a3eec13b309a64a
E3,loss02,fixed-hybrid,1,E3_fixed-hybrid_loss02_trial01,0.02,0.0,100.0,0.0,,1356513506,1048576,8,0.4,28.166642,37227.58289752822,1048576,184,0.152317880794702,0,3,28.163665,0.0,124.74309534883729,gbn,True,ok,,30.46,1789651396.807,C:\Users\Ishaan Gupta\Hybrid-ARQ\logs\experiments\E3_fixed-hybrid_loss02_trial01,e4941e37982aa4e04de98509d79094c2188c1f7256299253950da009bb678d06,67be4a39863f8e66c0147a9306b580f78a2038a671f84d2cc0e85fbdd777eec1
E3,loss02,gbn,2,E3_gbn_loss02_trial02,0.02,0.0,100.0,0.0,,3302718605,1048576,8,0.4,24.651226,42536.464514990046,1048576,144,0.1232876712328767,0,0,24.64806,0.0,124.7295944134078,gbn,True,ok,,26.955,1789651427.312,C:\Users\Ishaan Gupta\Hybrid-ARQ\logs\experiments\E3_gbn_loss02_trial02,81eb43144cba627d6bd15ed6f13beb87a741285fdb486821eb713660dcfc2b60,e19f21ff99f9521a6be009a7a45c233549ebb8c13a25eccbf70efda4d6198142
E3,loss02,sr,2,E3_sr_loss02_trial02,0.02,0.0,100.0,0.0,,3302718605,1048576,8,0.4,21.573774,48604.198783207794,1048576,18,0.01727447216890595,0,0,0.0,21.570819,124.72040258449303,sr,True,ok,,23.887,1789651454.328,C:\Users\Ishaan Gupta\Hybrid-ARQ\logs\experiments\E3_sr_loss02_trial02,b63ccbfeaf051bc8984048a62655b25c8df7fd15aabbb7c6db56c1af7367c94f,a6ed5764baab58f737151cebc7486a4c45621ecbab14a44de1947dd61e65908c
E3,loss02,hybrid,2,E3_hybrid_loss02_trial02,0.02,0.0,100.0,0.0,,3302718605,1048576,8,0.4,24.475003,42842.73223582444,1048576,89,0.07996406109613657,5,5,14.399921,10.071997000000001,124.67630629669148,sr,True,ok,,26.779,1789651478.256,C:\Users\Ishaan Gupta\Hybrid-ARQ\logs\experiments\E3_hybrid_loss02_trial02,014a05c9666006ae44154bc465db61655b1ba56258f69d7cf57d72ee6943adf1,a2275f2d69ee4cf842a29ed45845b65574d8688fea29d238ced883f17e8b3aaf
