stage,run_id,system,loss_rate,loss_schedule,rtt_ms,switch_high,switch_low,hysteresis_count,evaluation_interval_segments,min_mode_residence_s,trial,seed,file_bytes,window_size,rto_s,completion_time_s,goodput_bytes_per_s,retransmission_count,retransmission_overhead,switch_count,handshake_count,abandoned_switches,gbn_residence_s,sr_residence_s,final_mode,integrity_success,error
entry,entry_gbn_L0_t0,gbn,0.0,,0.0,,,,,,0,117366552,262144,8,0.2,0.022432,11686162.624821683,0,0.0,0,0,0,0.021617,0.0,gbn,True,
entry,entry_sr_L0_t0,sr,0.0,,0.0,,,,,,0,117366552,262144,8,0.2,0.026182,10012374.914063096,0,0.0,0,0,0,0.0,0.025435000000000003,sr,True,
entry,entry_hybrid_h0.05_l0.02_n1_L0_t0,hybrid,0.0,,0.0,0.05,0.02,1,20,1.0,0,117366552,262144,8,0.2,0.024987,10491215.432024654,0,0.0,0,0,0,0.024272,0.0,gbn,True,
entry,entry_hybrid_h0.05_l0.02_n2_L0_t0,hybrid,0.0,,0.0,0.05,0.02,2,20,1.0,0,117366552,262144,8,0.2,0.025624,10230408.991570402,0,0.0,0,0,0,0.02488,0.0,gbn,True,
entry,entry_hybrid_h0.05_l0.02_n3_L0_t0,hybrid,0.0,,0.0,0.05,0.02,3,20,1.0,0,117366552,262144,8,0.2,0.026104,10042292.368985597,0,0.0,0,0,0,0.025359,0.0,gbn,True,
entry,entry_hybrid_h0.1_l0.02_n1_L0_t0,hybrid,0.0,,0.0,0.1,0.02,1,20,1.0,0,117366552,262144,8,0.2,0.023959,10941358.153512249,0,0.0,0,0,0,0.023218000000000003,0.0,gbn,True,
entry,entry_hybrid_h0.1_l0.02_n2_L0_t0,hybrid,0.0,,0.0,0.1,0.02,2,20,1.0,0,117366552,262144,8,0.2,0.026103,10042677.086924873,0,0.0,0,0,0,0.025426,0.0,gbn,True,
entry,entry_hybrid_h0.1_l0.02_n3_L0_t0,hybrid,0.0,,0.0,0.1,0.02,3,20,1.0,0,117366552,262144,8,0.2,0.02266,11568578.993821712,0,0.0,0,0,0,0.021855999999999997,0.0,gbn,True,
entry,entry_hybrid_h0.2_l0.02_n1_L0_t0,hybrid,0.0,,0.0,0.2,0.02,1,20,1.0,0,117366552,262144,8,0.2,0.045655,5741846.457124082,0,0.0,0,0,0,0.044222000000000004,0.0,gbn,True,
entry,entry_hybrid_h0.2_l0.02_n2_L0_t0,hybrid,0.0,,0.0,0.2,0.02,2,20,1.0,0,117366552,262144,8,0.2,0.060029,4366955.971280548,0,0.0,0,0,0,0.058861,0.0,gbn,True,
entry,entry_hybrid_h0.2_l0.02_n3_L0_t0,hybrid,0.0,,0.0,0.2,0.02,3,20,1.0,0,117366552,262144,8,0.2,0.066576,3937515.020427782,0,0.0,0,0,0,0.065342,0.0,gbn,True,
entry,entry_hybrid_h0.35_l0.02_n1_L0_t0,hybrid,0.0,,0.0,0.35,0.02,1,20,1.0,0,117366552,262144,8,0.2,0.052944,4951344.817165307,0,0.0,0,0,0,0.051715,0.0,gbn,True,
entry,entry_hybrid_h0.35_l0.02_n2_L0_t0,hybrid,0.0,,0.0,0.35,0.02,2,20,1.0,0,117366552,262144,8,0.2,0.049986,5244348.417556915,0,0.0,0,0,0,0.04871,0.0,gbn,True,
entry,entry_hybrid_h0.35_l0.02_n3_L0_t0,hybrid,0.0,,0.0,0.35,0.02,3,20,1.0,0,117366552,262144,8,0.2,0.051327,5107331.424006858,0,0.0,0,0,0,0.050148,0.0,gbn,True,
entry,entry_hybrid_h0.5_l0.02_n1_L0_t0,hybrid,0.0,,0.0,0.5,0.02,1,20,1.0,0,117366552,262144,8,0.2,0.06122,4281999.346618752,0,0.0,0,0,0,0.059442999999999996,0.0,gbn,True,
entry,entry_hybrid_h0.5_l0.02_n2_L0_t0,hybrid,0.0,,0.0,0.5,0.02,2,20,1.0,0,117366552,262144,8,0.2,0.06055,4329380.6771263415,0,0.0,0,0,0,0.059453,0.0,gbn,True,
entry,entry_hybrid_h0.5_l0.02_n3_L0_t0,hybrid,0.0,,0.0,0.5,0.02,3,20,1.0,0,117366552,262144,8,0.2,0.067468,3885456.8091539694,0,0.0,0,0,0,0.065341,0.0,gbn,True,
entry,entry_gbn_L0_t1,gbn,0.0,,0.0,,,,,,1,1052058246,262144,8,0.2,0.054967,4769116.015063584,0,0.0,0,0,0,0.052589,0.0,gbn,True,
entry,entry_sr_L0_t1,sr,0.0,,0.0,,,,,,1,1052058246,262144,8,0.2,0.054035,4851374.109373555,0,0.0,0,0,0,0.0,0.052722,sr,True,
entry,entry_hybrid_h0.05_l0.02_n1_L0_t1,hybrid,0.0,,0.0,0.05,0.02,1,20,1.0,1,1052058246,262144,8,0.2,0.042472,6172160.482200038,0,0.0,0,0,0,0.04139,0.0,gbn,True,
entry,entry_hybrid_h0.05_l0.02_n2_L0_t1,hybrid,0.0,,0.0,0.05,0.02,2,20,1.0,1,1052058246,262144,8,0.2,0.047166,5557901.878471781,0,0.0,0,0,0,0.045917,0.0,gbn,True,
entry,entry_hybrid_h0.05_l0.02_n3_L0_t1,hybrid,0.0,,0.0,0.05,0.02,3,20,1.0,1,1052058246,262144,8,0.2,0.050331,5208400.389422026,0,0.0,0,0,0,0.048802000000000005,0.0,gbn,True,
entry,entry_hybrid_h0.1_l0.02_n1_L0_t1,hybrid,0.0,,0.0,0.1,0.02,1,20,1.0,1,1052058246,262144,8,0.2,0.040082,6540192.605159423,0,0.0,0,0,0,0.038615000000000003,0.0,gbn,True,
entry,entry_hybrid_h0.1_l0.02_n2_L0_t1,hybrid,0.0,,0.0,0.1,0.02,2,20,1.0,1,1052058246,262144,8,0.2,0.045506,5760646.947655255,0,0.0,0,0,0,0.043509,0.0,gbn,True,
entry,entry_hybrid_h0.1_l0.02_n3_L0_t1,hybrid,0.0,,0.0,0.1,0.02,3,20,1.0,1,1052058246,262144,8,0.2,0.060259,4350287.923795615,0,0.0,0,0,0,0.057409999999999996,0.0,gbn,True,
entry,entry_hybrid_h0.2_l0.02_n1_L0_t1,hybrid,0.0,,0.0,0.2,0.02,1,20,1.0,1,1052058246,262144,8,0.2,0.048574,5396796.640177873,0,0.0,0,0,0,0.046370999999999996,0.0,gbn,True,
entry,entry_hybrid_h0.2_l0.02_n2_L0_t1,hybrid,0.0,,0.0,0.2,0.02,2,20,1.0,1,1052058246,262144,8,0.2,0.055507,4722719.656980201,0,0.0,0,0,0,0.053141,0.0,gbn,True,
entry,entry_hybrid_h0.2_l0.02_n3_L0_t1,hybrid,0.0,,0.0,0.2,0.02,3,20,1.0,1,1052058246,262144,8,0.2,0.050836,5156660.634196239,0,0.0,0,0,0,0.049971999999999996,0.0,gbn,True,
entry,entry_hybrid_h0.35_l0.02_n1_L0_t1,hybrid,0.0,,0.0,0.35,0.02,1,20,1.0,1,1052058246,262144,8,0.2,0.059195,4428482.1353154825,0,0.0,0,0,0,0.056742,0.0,gbn,True,
entry,entry_hybrid_h0.35_l0.02_n2_L0_t1,hybrid,0.0,,0.0,0.35,0.02,2,20,1.0,1,1052058246,262144,8,0.2,0.058169,4506592.858739191,0,0.0,0,0,0,0.055894,0.0,gbn,True,
entry,entry_hybrid_h0.35_l0.02_n3_L0_t1,hybrid,0.0,,0.0,0.35,0.02,3,20,1.0,1,1052058246,262144,8,0.2,0.048121,5447600.8395503005,0,0.0,0,0,0,0.045878999999999996,0.0,gbn,True,
entry,entry_hybrid_h0.5_l0.02_n1_L0_t1,hybrid,0.0,,0.0,0.5,0.02,1,20,1.0,1,1052058246,262144,8,0.2,0.053192,4928259.888705068,0,0.0,0,0,0,0.051979000000000004,0.0,gbn,True,
entry,entry_hybrid_h0.5_l0.02_n2_L0_t1,hybrid,0.0,,0.0,0.5,0.02,2,20,1.0,1,1052058246,262144,8,0.2,0.053298,4918458.478742166,0,0.0,0,0,0,0.0518,0.0,gbn,True,
entry,entry_hybrid_h0.5_l0.02_n3_L0_t1,hybrid,0.0,,0.0,0.5,0.02,3,20,1.0,1,1052058246,262144,8,0.2,0.042993,6097364.687274672,0,0.0,0,0,0,0.04160300000000001,0.0,gbn,True,
entry,entry_gbn_L0_t2,gbn,0.0,,0.0,,,,,,2,3508533428,262144,8,0.2,0.042262,6202829.965453599,0,0.0,0,0,0,0.041002000000000004,0.0,gbn,True,
entry,entry_sr_L0_t2,sr,0.0,,0.0,,,,,,2,3508533428,262144,8,0.2,0.047145,5560377.558595821,0,0.0,0,0,0,0.0,0.045741,sr,True,
entry,entry_hybrid_h0.05_l0.02_n1_L0_t2,hybrid,0.0,,0.0,0.05,0.02,1,20,1.0,2,3508533428,262144,8,0.2,0.052014,5039873.880109201,0,0.0,0,0,0,0.049891,0.0,gbn,True,
entry,entry_hybrid_h0.05_l0.02_n2_L0_t2,hybrid,0.0,,0.0,0.05,0.02,2,20,1.0,2,3508533428,262144,8,0.2,0.054382,4820418.5208340995,0,0.0,0,0,0,0.053063,0.0,gbn,True,
entry,entry_hybrid_h0.05_l0.02_n3_L0_t2,hybrid,0.0,,0.0,0.05,0.02,3,20,1.0,2,3508533428,262144,8,0.2,0.055995,4681560.8536476465,0,0.0,0,0,0,0.054586,0.0,gbn,True,
entry,entry_hybrid_h0.1_l0.02_n1_L0_t2,hybrid,0.0,,0.0,0.1,0.02,1,20,1.0,2,3508533428,262144,8,0.2,0.065541,3999694.847500038,0,0.0,0,0,0,0.06338300000000001,0.0,gbn,True,
entry,entry_hybrid_h0.1_l0.02_n2_L0_t2,hybrid,0.0,,0.0,0.1,0.02,2,20,1.0,2,3508533428,262144,8,0.2,0.048759,5376320.269078529,0,0.0,0,0,0,0.046582,0.0,gbn,True,
entry,entry_hybrid_h0.1_l0.02_n3_L0_t2,hybrid,0.0,,0.0,0.1,0.02,3,20,1.0,2,3508533428,262144,8,0.2,0.053899,4863615.280431919,0,0.0,0,0,0,0.051567,0.0,gbn,True,
entry,entry_hybrid_h0.2_l0.02_n1_L0_t2,hybrid,0.0,,0.0,0.2,0.02,1,20,1.0,2,3508533428,262144,8,0.2,0.04273,6134893.517435058,0,0.0,0,0,0,0.041802,0.0,gbn,True,
entry,entry_hybrid_h0.2_l0.02_n2_L0_t2,hybrid,0.0,,0.0,0.2,0.02,2,20,1.0,2,3508533428,262144,8,0.2,0.046253,5667610.749573001,0,0.0,0,0,0,0.044376000000000006,0.0,gbn,True,
entry,entry_hybrid_h0.2_l0.02_n3_L0_t2,hybrid,0.0,,0.0,0.2,0.02,3,20,1.0,2,3508533428,262144,8,0.2,0.045807,5722793.4595149215,0,0.0,0,0,0,0.044338,0.0,gbn,True,
entry,entry_hybrid_h0.35_l0.02_n1_L0_t2,hybrid,0.0,,0.0,0.35,0.02,1,20,1.0,2,3508533428,262144,8,0.2,0.047332,5538409.532662892,0,0.0,0,0,0,0.046264,0.0,gbn,True,
entry,entry_hybrid_h0.35_l0.02_n2_L0_t2,hybrid,0.0,,0.0,0.35,0.02,2,20,1.0,2,3508533428,262144,8,0.2,0.054728,4789942.99079082,0,0.0,0,0,0,0.053527,0.0,gbn,True,
entry,entry_hybrid_h0.35_l0.02_n3_L0_t2,hybrid,0.0,,0.0,0.35,0.02,3,20,1.0,2,3508533428,262144,8,0.2,0.049812,5262667.63028989,0,0.0,0,0,0,0.048568,0.0,gbn,True,
entry,entry_hybrid_h0.5_l0.02_n1_L0_t2,hybrid,0.0,,0.0,0.5,0.02,1,20,1.0,2,3508533428,262144,8,0.2,0.065956,3974528.4735278063,0,0.0,0,0,0,0.064176,0.0,gbn,True,
entry,entry_hybrid_h0.5_l0.02_n2_L0_t2,hybrid,0.0,,0.0,0.5,0.02,2,20,1.0,2,3508533428,262144,8,0.2,0.060851,4307965.358005621,0,0.0,0,0,0,0.058322,0.0,gbn,True,
entry,entry_hybrid_h0.5_l0.02_n3_L0_t2,hybrid,0.0,,0.0,0.5,0.02,3,20,1.0,2,3508533428,262144,8,0.2,0.053699,4881729.64114788,0,0.0,0,0,0,0.052232,0.0,gbn,True,
entry,entry_gbn_L0.01_t0,gbn,0.01,,0.0,,,,,,0,2583162397,262144,8,0.2,0.671697,390271.20859554235,24,0.08571428571428572,0,0,0,0.6690119999999999,0.0,gbn,True,
entry,entry_sr_L0.01_t0,sr,0.01,,0.0,,,,,,0,2583162397,262144,8,0.2,0.461901,567532.8695975977,3,0.011583011583011582,0,0,0,0.0,0.461132,sr,True,
entry,entry_hybrid_h0.05_l0.02_n1_L0.01_t0,hybrid,0.01,,0.0,0.05,0.02,1,20,1.0,0,2583162397,262144,8,0.2,0.715425,366417.16462242726,24,0.08571428571428572,0,0,0,0.714067,0.0,gbn,True,
entry,entry_hybrid_h0.05_l0.02_n2_L0.01_t0,hybrid,0.01,,0.0,0.05,0.02,2,20,1.0,0,2583162397,262144,8,0.2,0.681324,384756.73835062317,24,0.08571428571428572,0,0,0,0.6798810000000001,0.0,gbn,True,
entry,entry_hybrid_h0.05_l0.02_n3_L0.01_t0,hybrid,0.01,,0.0,0.05,0.02,3,20,1.0,0,2583162397,262144,8,0.2,0.686257,381991.00337045745,24,0.08571428571428572,0,0,0,0.6846949999999999,0.0,gbn,True,
entry,entry_hybrid_h0.1_l0.02_n1_L0.01_t0,hybrid,0.01,,0.0,0.1,0.02,1,20,1.0,0,2583162397,262144,8,0.2,0.684619,382904.9442098452,24,0.08571428571428572,0,0,0,0.6833049999999999,0.0,gbn,True,
entry,entry_hybrid_h0.1_l0.02_n2_L0.01_t0,hybrid,0.01,,0.0,0.1,0.02,2,20,1.0,0,2583162397,262144,8,0.2,0.702919,372936.2842660392,24,0.08571428571428572,0,0,0,0.7015469999999999,0.0,gbn,True,
entry,entry_hybrid_h0.1_l0.02_n3_L0.01_t0,hybrid,0.01,,0.0,0.1,0.02,3,20,1.0,0,2583162397,262144,8,0.2,0.70101,373951.86944551434,24,0.08571428571428572,0,0,0,0.699591,0.0,gbn,True,
entry,entry_hybrid_h0.2_l0.02_n1_L0.01_t0,hybrid,0.01,,0.0,0.2,0.02,1,20,1.0,0,2583162397,262144,8,0.2,0.672599,389747.8289441406,24,0.08571428571428572,0,0,0,0.671215,0.0,gbn,True,
entry,entry_hybrid_h0.2_l0.02_n2_L0.01_t0,hybrid,0.01,,0.0,0.2,0.02,2,20,1.0,0,2583162397,262144,8,0.2,0.679915,385554.0766125177,24,0.08571428571428572,0,0,0,0.678535,0.0,gbn,True,
entry,entry_hybrid_h0.2_l0.02_n3_L0.01_t0,hybrid,0.01,,0.0,0.2,0.02,3,20,1.0,0,2583162397,262144,8,0.2,0.690872,379439.3172686112,24,0.08571428571428572,0,0,0,0.6897380000000001,0.0,gbn,True,
entry,entry_hybrid_h0.35_l0.02_n1_L0.01_t0,hybrid,0.01,,0.0,0.35,0.02,1,20,1.0,0,2583162397,262144,8,0.2,0.698041,375542.4108326015,24,0.08571428571428572,0,0,0,0.695523,0.0,gbn,True,
entry,entry_hybrid_h0.35_l0.02_n2_L0.01_t0,hybrid,0.01,,0.0,0.35,0.02,2,20,1.0,0,2583162397,262144,8,0.2,0.695266,377041.30505446834,24,0.08571428571428572,0,0,0,0.693976,0.0,gbn,True,
entry,entry_hybrid_h0.35_l0.02_n3_L0.01_t0,hybrid,0.01,,0.0,0.35,0.02,3,20,1.0,0,2583162397,262144,8,0.2,0.676654,387412.17815900006,24,0.08571428571428572,0,0,0,0.674747,0.0,gbn,True,
entry,entry_hybrid_h0.5_l0.02_n1_L0.01_t0,hybrid,0.01,,0.0,0.5,0.02,1,20,1.0,0,2583162397,262144,8,0.2,0.688993,380474.1122188469,24,0.08571428571428572,0,0,0,0.68684,0.0,gbn,True,
entry,entry_hybrid_h0.5_l0.02_n2_L0.01_t0,hybrid,0.01,,0.0,0.5,0.02,2,20,1.0,0,2583162397,262144,8,0.2,0.664767,394339.67089220736,24,0.08571428571428572,0,0,0,0.6636799999999999,0.0,gbn,True,
entry,entry_hybrid_h0.5_l0.02_n3_L0.01_t0,hybrid,0.01,,0.0,0.5,0.02,3,20,1.0,0,2583162397,262144,8,0.2,0.673148,389429.961910308,24,0.08571428571428572,0,0,0,0.671882,0.0,gbn,True,
entry,entry_gbn_L0.01_t1,gbn,0.01,,0.0,,,,,,1,2670291032,262144,8,0.2,0.692223,378698.77192754357,17,0.06227106227106227,0,0,0,0.690249,0.0,gbn,True,
entry,entry_sr_L0.01_t1,sr,0.01,,0.0,,,,,,1,2670291032,262144,8,0.2,0.467591,560626.7015404488,2,0.007751937984496124,0,0,0,0.0,0.46583,sr,True,
entry,entry_hybrid_h0.05_l0.02_n1_L0.01_t1,hybrid,0.01,,0.0,0.05,0.02,1,20,1.0,1,2670291032,262144,8,0.2,0.7105,368957.07248416607,17,0.06227106227106227,0,0,0,0.709403,0.0,gbn,True,
entry,entry_hybrid_h0.05_l0.02_n2_L0.01_t1,hybrid,0.01,,0.0,0.05,0.02,2,20,1.0,1,2670291032,262144,8,0.2,0.698556,375265.5477871495,17,0.06227106227106227,0,0,0,0.6958789999999999,0.0,gbn,True,
entry,entry_hybrid_h0.05_l0.02_n3_L0.01_t1,hybrid,0.01,,0.0,0.05,0.02,3,20,1.0,1,2670291032,262144,8,0.2,0.677882,386710.37142157485,17,0.06227106227106227,0,0,0,0.675668,0.0,gbn,True,
entry,entry_hybrid_h0.1_l0.02_n1_L0.01_t1,hybrid,0.01,,0.0,0.1,0.02,1,20,1.0,1,2670291032,262144,8,0.2,0.682516,384084.7687087189,17,0.06227106227106227,0,0,0,0.6800090000000001,0.0,gbn,True,
entry,entry_hybrid_h0.1_l0.02_n2_L0.01_t1,hybrid,0.01,,0.0,0.1,0.02,2,20,1.0,1,2670291032,262144,8,0.2,0.679345,385877.57325070474,17,0.06227106227106227,0,0,0,0.6780649999999999,0.0,gbn,True,
entry,entry_hybrid_h0.1_l0.02_n3_L0.01_t1,hybrid,0.01,,0.0,0.1,0.02,3,20,1.0,1,2670291032,262144,8,0.2,0.669158,391752.02269120293,17,0.06227106227106227,0,0,0,0.66799,0.0,gbn,True,
entry,entry_hybrid_h0.2_l0.02_n1_L0.01_t1,hybrid,0.01,,0.0,0.2,0.02,1,20,1.0,1,2670291032,262144,8,0.2,0.65965,397398.6204805579,17,0.06227106227106227,0,0,0,0.657909,0.0,gbn,True,
entry,entry_hybrid_h0.2_l0.02_n2_L0.01_t1,hybrid,0.01,,0.0,0.2,0.02,2,20,1.0,1,2670291032,262144,8,0.2,0.693454,378026.5165389485,17,0.06227106227106227,0,0,0,0.692313,0.0,gbn,True,
entry,entry_hybrid_h0.2_l0.02_n3_L0.01_t1,hybrid,0.01,,0.0,0.2,0.02,3,20,1.0,1,2670291032,262144,8,0.2,0.717762,365224.1272176571,17,0.06227106227106227,0,0,0,0.71528,0.0,gbn,True,
entry,entry_hybrid_h0.35_l0.02_n1_L0.01_t1,hybrid,0.01,,0.0,0.35,0.02,1,20,1.0,1,2670291032,262144,8,0.2,0.692558,378515.5900300047,17,0.06227106227106227,0,0,0,0.690072,0.0,gbn,True,
entry,entry_hybrid_h0.35_l0.02_n2_L0.01_t1,hybrid,0.01,,0.0,0.35,0.02,2,20,1.0,1,2670291032,262144,8,0.2,0.692288,378663.21530923544,17,0.06227106227106227,0,0,0,0.690084,0.0,gbn,True,
entry,entry_hybrid_h0.35_l0.02_n3_L0.01_t1,hybrid,0.01,,0.0,0.35,0.02,3,20,1.0,1,2670291032,262144,8,0.2,0.689502,380193.2409188081,17,0.06227106227106227,0,0,0,0.6883179999999999,0.0,gbn,True,
entry,entry_hybrid_h0.5_l0.02_n1_L0.01_t1,hybrid,0.01,,0.0,0.5,0.02,1,20,1.0,1,2670291032,262144,8,0.2,0.683169,383717.64526786195,17,0.06227106227106227,0,0,0,0.681651,0.0,gbn,True,
entry,entry_hybrid_h0.5_l0.02_n2_L0.01_t1,hybrid,0.01,,0.0,0.5,0.02,2,20,1.0,1,2670291032,262144,8,0.2,0.696108,376585.2425198389,17,0.06227106227106227,0,0,0,0.693504,0.0,gbn,True,
entry,entry_hybrid_h0.5_l0.02_n3_L0.01_t1,hybrid,0.01,,0.0,0.5,0.02,3,20,1.0,1,2670291032,262144,8,0.2,0.691167,379277.36711966863,17,0.06227106227106227,0,0,0,0.688885,0.0,gbn,True,
entry,entry_gbn_L0.01_t2,gbn,0.01,,0.0,,,,,,2,2821695095,262144,8,0.2,0.70791,370306.95992428414,24,0.08571428571428572,0,0,0,0.7053250000000001,0.0,gbn,True,
entry,entry_sr_L0.01_t2,sr,0.01,,0.0,,,,,,2,2821695095,262144,8,0.2,0.674815,388467.95047531545,3,0.011583011583011582,0,0,0,0.0,0.6736800000000001,sr,True,
entry,entry_hybrid_h0.05_l0.02_n1_L0.01_t2,hybrid,0.01,,0.0,0.05,0.02,1,20,1.0,2,2821695095,262144,8,0.2,0.685031,382674.65267995175,24,0.08571428571428572,0,0,0,0.683809,0.0,gbn,True,
entry,entry_hybrid_h0.05_l0.02_n2_L0.01_t2,hybrid,0.01,,0.0,0.05,0.02,2,20,1.0,2,2821695095,262144,8,0.2,0.676831,387310.8648983277,24,0.08571428571428572,0,0,0,0.6758419999999999,0.0,gbn,True,
entry,entry_hybrid_h0.05_l0.02_n3_L0.01_t2,hybrid,0.01,,0.0,0.05,0.02,3,20,1.0,2,2821695095,262144,8,0.2,0.697549,375807.29095733777,24,0.08571428571428572,0,0,0,0.6960799999999999,0.0,gbn,True,
entry,entry_hybrid_h0.1_l0.02_n1_L0.01_t2,hybrid,0.01,,0.0,0.1,0.02,1,20,1.0,2,2821695095,262144,8,0.2,0.679572,385748.67710853304,24,0.08571428571428572,0,0,0,0.67819,0.0,gbn,True,
entry,entry_hybrid_h0.1_l0.02_n2_L0.01_t2,hybrid,0.01,,0.0,0.1,0.02,2,20,1.0,2,2821695095,262144,8,0.2,0.697953,375589.76034202875,24,0.08571428571428572,0,0,0,0.6968580000000001,0.0,gbn,True,
entry,entry_hybrid_h0.1_l0.02_n3_L0.01_t2,hybrid,0.01,,0.0,0.1,0.02,3,20,1.0,2,2821695095,262144,8,0.2,0.690864,379443.71106324834,24,0.08571428571428572,0,0,0,0.688455,0.0,gbn,True,
entry,entry_hybrid_h0.2_l0.02_n1_L0.01_t2,hybrid,0.01,,0.0,0.2,0.02,1,20,1.0,2,2821695095,262144,8,0.2,0.724457,361848.9434155512,24,0.08571428571428572,0,0,0,0.722742,0.0,gbn,True,
entry,entry_hybrid_h0.2_l0.02_n2_L0.01_t2,hybrid,0.01,,0.0,0.2,0.02,2,20,1.0,2,2821695095,262144,8,0.2,0.706698,370942.0431358232,24,0.08571428571428572,0,0,0,0.704465,0.0,gbn,True,
entry,entry_hybrid_h0.2_l0.02_n3_L0.01_t2,hybrid,0.01,,0.0,0.2,0.02,3,20,1.0,2,2821695095,262144,8,0.2,0.683507,383527.8936426401,24,0.08571428571428572,0,0,0,0.681134,0.0,gbn,True,
entry,entry_hybrid_h0.35_l0.02_n1_L0.01_t2,hybrid,0.01,,0.0,0.35,0.02,1,20,1.0,2,2821695095,262144,8,0.2,0.703994,372366.80994440295,24,0.08571428571428572,0,0,0,0.70168,0.0,gbn,True,
entry,entry_hybrid_h0.35_l0.02_n2_L0.01_t2,hybrid,0.01,,0.0,0.35,0.02,2,20,1.0,2,2821695095,262144,8,0.2,0.679657,385700.4341895986,24,0.08571428571428572,0,0,0,0.6783509999999999,0.0,gbn,True,
entry,entry_hybrid_h0.35_l0.02_n3_L0.01_t2,hybrid,0.01,,0.0,0.35,0.02,3,20,1.0,2,2821695095,262144,8,0.2,0.701078,373915.5985496621,24,0.08571428571428572,0,0,0,0.698643,0.0,gbn,True,
entry,entry_hybrid_h0.5_l0.02_n1_L0.01_t2,hybrid,0.01,,0.0,0.5,0.02,1,20,1.0,2,2821695095,262144,8,0.2,0.696301,376480.8610069496,24,0.08571428571428572,0,0,0,0.694528,0.0,gbn,True,
entry,entry_hybrid_h0.5_l0.02_n2_L0.01_t2,hybrid,0.01,,0.0,0.5,0.02,2,20,1.0,2,2821695095,262144,8,0.2,0.709368,369545.84926300595,24,0.08571428571428572,0,0,0,0.706793,0.0,gbn,True,
entry,entry_hybrid_h0.5_l0.02_n3_L0.01_t2,hybrid,0.01,,0.0,0.5,0.02,3,20,1.0,2,2821695095,262144,8,0.2,0.69913,374957.44711284025,24,0.08571428571428572,0,0,0,0.6969,0.0,gbn,True,
entry,entry_gbn_L0.02_t0,gbn,0.02,,0.0,,,,,,0,2129267529,262144,8,0.2,1.327018,197543.6655719817,45,0.14950166112956811,0,0,0,1.3259370000000001,0.0,gbn,True,
entry,entry_sr_L0.02_t0,sr,0.02,,0.0,,,,,,0,2129267529,262144,8,0.2,1.096802,239007.58751351657,8,0.030303030303030304,0,0,0,0.0,1.0943140000000002,sr,True,
entry,entry_hybrid_h0.05_l0.02_n1_L0.02_t0,hybrid,0.02,,0.0,0.05,0.02,1,20,1.0,0,2129267529,262144,8,0.2,1.291553,202968.054737204,41,0.13804713804713806,1,1,0,1.0650039999999998,0.224526,sr,True,
entry,entry_hybrid_h0.05_l0.02_n2_L0.02_t0,hybrid,0.02,,0.0,0.05,0.02,2,20,1.0,0,2129267529,262144,8,0.2,1.326949,197553.93764191392,41,0.13804713804713806,1,1,0,1.099939,0.22570599999999996,sr,True,
entry,entry_hybrid_h0.05_l0.02_n3_L0.02_t0,hybrid,0.02,,0.0,0.05,0.02,3,20,1.0,0,2129267529,262144,8,0.2,1.306932,200579.67820820058,41,0.13804713804713806,1,1,0,1.09034,0.21497900000000003,sr,True,
entry,entry_hybrid_h0.1_l0.02_n1_L0.02_t0,hybrid,0.02,,0.0,0.1,0.02,1,20,1.0,0,2129267529,262144,8,0.2,1.315011,199347.38188501846,41,0.13804713804713806,1,1,0,1.0856270000000001,0.2270399999999999,sr,True,
entry,entry_hybrid_h0.1_l0.02_n2_L0.02_t0,hybrid,0.02,,0.0,0.1,0.02,2,20,1.0,0,2129267529,262144,8,0.2,1.338561,195840.15969388024,41,0.13804713804713806,1,1,0,1.104951,0.23219099999999981,sr,True,
entry,entry_hybrid_h0.1_l0.02_n3_L0.02_t0,hybrid,0.02,,0.0,0.1,0.02,3,20,1.0,0,2129267529,262144,8,0.2,1.31616,199173.35278385607,41,0.13804713804713806,1,1,0,1.089098,0.22589900000000007,sr,True,
entry,entry_hybrid_h0.2_l0.02_n1_L0.02_t0,hybrid,0.02,,0.0,0.2,0.02,1,20,1.0,0,2129267529,262144,8,0.2,1.335737,196254.20273601764,41,0.13804713804713806,1,1,0,1.099749,0.2346189999999999,sr,True,
entry,entry_hybrid_h0.2_l0.02_n2_L0.02_t0,hybrid,0.02,,0.0,0.2,0.02,2,20,1.0,0,2129267529,262144,8,0.2,1.318715,198787.45597039541,41,0.13804713804713806,1,1,0,1.097655,0.21970800000000001,sr,True,
entry,entry_hybrid_h0.2_l0.02_n3_L0.02_t0,hybrid,0.02,,0.0,0.2,0.02,3,20,1.0,0,2129267529,262144,8,0.2,1.348254,194432.20639434407,41,0.13804713804713806,1,1,0,1.1212410000000002,0.22572400000000004,sr,True,
entry,entry_hybrid_h0.35_l0.02_n1_L0.02_t0,hybrid,0.02,,0.0,0.35,0.02,1,20,1.0,0,2129267529,262144,8,0.2,1.311928,199815.84355239008,41,0.13804713804713806,1,1,0,1.084913,0.22519599999999995,sr,True,
entry,entry_hybrid_h0.35_l0.02_n2_L0.02_t0,hybrid,0.02,,0.0,0.35,0.02,2,20,1.0,0,2129267529,262144,8,0.2,1.330761,196988.03917457754,41,0.13804713804713806,1,1,0,1.111223,0.217584,sr,True,
entry,entry_hybrid_h0.35_l0.02_n3_L0.02_t0,hybrid,0.02,,0.0,0.35,0.02,3,20,1.0,0,2129267529,262144,8,0.2,1.339793,195660.07584753764,45,0.14950166112956811,0,0,0,1.337758,0.0,gbn,True,
